id,sexo,edad,nivel_esc,esc_cve,lenguaje,cognitivas,sociales,tecnicas,puesto,trabajos_n,palabras_n,validaciones_n,contactos_n,rimbo_n,sostenimiento,experiencia,atractivo,confiable
5392,1,33,2,2213,0,2,0,0,4,1,35,0,500,0,1,1,2,0
5395,1,29,1,2213,0,6,1,0,4,2,102,0,500,0,1,1,3,1
5397,2,32,2,2213,1,0,5,2,4,1,59,0,214,1,1,0,2,0
5398,1,27,1,2213,0,0,5,2,4,1,19,0,500,0,1,1,3,1
5400,1,31,1,2213,1,0,0,0,2,1,5,0,183,0,1,1,3,1
5402,2,33,2,2213,0,1,0,2,4,1,46,0,110,0,1,1,4,1
5403,1,31,1,2213,1,0,0,0,4,2,3,0,240,0,1,0,1,0
5404,2,32,1,2213,1,0,1,0,2,2,8,0,500,0,1,0,2,0
5407,2,32,2,2213,1,0,0,0,2,1,6,0,500,0,1,0,1,0
5410,1,32,1,2213,0,2,1,0,2,2,9,0,296,0,1,0,2,1
5411,2,31,2,2213,1,0,0,0,4,1,11,0,500,0,1,1,2,0
5413,1,36,2,2213,0,4,4,2,2,1,97,0,500,1,1,1,4,1
5417,1,34,2,2213,1,0,2,2,4,1,20,0,500,2,1,1,3,1
5420,2,30,2,2213,0,1,3,0,2,1,64,0,200,0,1,1,3,1
5421,2,32,2,2213,1,0,1,0,4,1,24,0,500,0,1,1,3,1
5422,2,31,2,2213,1,0,0,1,4,1,23,0,53,2,1,1,4,1
5423,1,35,2,2213,0,1,1,2,4,1,22,0,147,0,1,1,2,0
5424,1,31,2,2213,1,0,0,0,4,1,15,0,215,1,1,0,3,0
5425,2,30,2,2213,1,0,2,0,2,1,4,0,306,0,1,0,2,0
5426,1,30,2,2213,0,0,0,0,4,1,12,0,208,0,1,0,3,0
5427,2,32,1,2213,1,0,2,0,4,1,5,0,188,0,1,0,1,0
5428,1,31,2,2213,0,0,0,0,4,1,25,0,332,0,1,1,2,0
5429,2,31,2,2213,1,0,0,0,4,1,8,0,219,0,1,0,2,1
5431,1,33,1,2213,0,2,2,0,4,1,48,0,500,4,1,1,3,1
5432,2,33,1,2213,0,0,0,0,2,2,7,0,482,0,1,0,2,0
5433,2,31,1,2213,0,1,1,0,4,1,23,0,138,0,1,0,3,0
5434,1,33,2,2213,0,0,0,0,4,1,5,0,500,0,1,0,1,0
5435,1,34,2,2213,0,0,1,4,4,1,46,0,500,1,1,0,4,1
5436,2,34,2,2213,0,0,1,1,1,1,7,0,500,0,1,0,2,0
5438,1,32,1,2213,0,1,0,1,4,1,86,0,443,3,1,1,5,1
5439,2,32,2,2213,0,0,0,2,4,1,5,0,65,0,1,0,2,0
5440,1,30,1,2213,0,0,0,0,4,2,25,0,500,0,1,1,2,0
5441,2,31,1,2213,0,6,0,0,4,1,37,0,500,0,1,1,5,1
5442,1,32,2,2213,1,0,2,0,4,1,27,0,500,0,1,1,4,1
5443,1,30,2,2213,0,0,0,0,4,1,6,0,281,0,1,0,2,0
5445,2,35,2,2213,0,1,1,0,4,1,37,0,236,0,1,0,2,0
5446,1,32,1,2213,1,7,4,4,2,1,40,0,235,3,1,1,4,1
5447,2,34,2,2213,1,5,2,1,4,1,70,0,130,2,1,1,4,1
5448,2,30,1,2213,0,0,0,0,4,1,13,0,500,0,1,1,4,1
5449,1,35,2,2213,1,2,0,0,4,1,6,0,500,0,1,0,2,0
5450,2,31,2,2213,0,0,4,3,2,1,36,0,500,4,1,0,3,0
5451,2,28,1,2213,0,0,2,1,4,1,9,0,324,0,1,0,4,1
5452,1,34,1,2213,1,4,1,0,4,1,38,0,296,0,1,1,5,1
5453,2,31,1,2213,0,1,4,3,4,1,30,0,500,2,1,0,3,1
5454,1,31,2,2213,1,1,0,0,4,1,13,0,500,2,1,0,3,1
5455,1,31,2,2213,0,0,0,0,4,1,5,0,145,0,1,0,2,0
5457,1,34,2,2213,0,0,1,0,4,1,20,0,84,0,1,1,2,0
5458,2,31,2,2213,1,2,1,0,4,2,28,0,233,0,1,1,5,1
5459,2,32,1,2213,0,1,3,3,4,1,40,0,360,1,1,1,4,1
5460,2,30,2,2213,1,0,0,2,4,1,7,0,25,0,1,0,3,1
5461,1,32,1,2213,1,0,1,1,4,1,20,0,246,0,1,0,3,1
5462,1,34,2,2213,1,0,1,0,4,1,21,0,318,0,1,0,3,1
5463,1,32,2,2213,0,0,0,0,4,1,4,0,326,0,1,0,2,0
5464,2,31,2,2213,0,0,0,0,3,1,5,0,170,0,1,0,2,0
5466,2,34,2,2213,1,2,2,1,4,2,32,0,163,0,1,1,3,1
5467,1,36,2,2213,0,0,0,0,2,1,6,0,500,0,1,0,2,0
5468,1,37,2,2213,0,0,1,2,4,1,69,0,500,3,1,1,4,1
5469,2,34,2,2213,1,3,2,1,4,1,43,0,57,3,1,1,5,1
5470,1,35,2,2213,0,0,0,0,2,0,7,0,199,0,1,0,2,0
5471,2,31,1,2213,1,0,0,0,4,1,52,0,76,2,1,1,4,1
5472,2,33,1,2213,0,0,4,2,1,1,47,0,500,0,1,0,4,1
5473,1,36,2,2213,1,0,2,0,4,1,6,0,106,0,1,0,2,0
5474,2,34,2,2213,1,0,1,1,4,1,15,0,500,1,1,1,4,1
5476,2,31,1,2213,0,2,0,0,4,1,37,0,381,0,1,0,2,0
5477,1,28,1,2213,0,2,0,0,4,2,13,0,274,0,1,0,2,1
5478,2,33,2,2213,0,2,0,0,4,1,6,0,375,0,1,0,2,0
5479,2,39,2,2213,1,0,1,0,4,1,27,0,68,0,1,0,5,1
5480,1,32,2,2213,1,0,1,0,4,2,17,0,169,0,1,1,4,1
5481,2,34,2,2213,0,0,0,0,4,1,4,0,85,0,1,0,2,0
5482,1,31,2,2213,1,0,0,2,4,1,5,0,288,0,1,0,1,0
5483,2,32,1,2213,0,0,0,1,4,1,1,0,269,0,1,0,4,1
5484,2,30,2,2213,1,0,0,0,4,2,17,0,500,0,1,1,4,1
5485,1,33,2,2213,1,1,0,1,4,1,113,0,62,0,1,1,4,1
5486,1,31,2,2213,0,0,0,0,4,1,54,0,221,2,1,1,4,1
5487,1,35,1,2213,1,0,1,0,4,1,6,0,500,0,1,0,1,0
5489,2,34,2,2213,0,2,2,1,4,1,11,0,319,0,1,0,3,1
5490,1,27,1,2213,1,0,0,0,4,1,5,0,295,0,1,0,2,0
5495,2,36,2,2213,1,0,0,1,4,1,23,0,119,0,1,1,5,1
5496,1,33,2,2213,1,7,1,1,4,1,39,0,500,0,1,1,5,1
5497,1,32,2,2213,0,0,4,0,1,1,100,0,113,0,1,0,4,1
5498,1,33,1,2213,1,2,2,0,4,2,77,0,145,0,1,1,5,1
5500,2,32,2,2213,1,2,0,0,4,1,26,0,78,0,1,0,3,1
5501,1,32,1,2213,0,0,2,0,4,1,107,0,140,1,1,0,4,1
5502,2,37,2,2213,0,0,2,0,4,1,27,0,500,5,1,0,3,0
5504,1,35,1,2213,1,3,0,1,4,1,39,0,441,0,1,0,3,1
5505,1,34,2,2213,1,0,0,0,2,1,11,0,500,0,1,0,3,0
5506,2,31,1,2213,0,1,0,1,3,2,8,0,500,0,1,0,2,0
5507,1,33,2,2213,1,0,0,0,2,1,7,0,500,0,1,0,4,1
5508,1,33,1,2213,0,3,0,1,4,2,26,0,206,0,1,0,4,1
5509,2,33,2,2213,0,0,0,0,2,1,4,0,47,0,1,0,2,0
5511,1,31,2,2213,0,3,0,1,4,1,27,0,500,1,1,1,3,0
5514,1,32,1,2213,1,0,2,0,4,1,14,0,500,0,1,1,3,1
5516,2,31,1,2213,1,0,0,1,3,1,15,0,56,1,1,1,4,1
5517,1,31,1,2213,0,0,0,0,2,1,6,0,47,0,1,0,3,1
5518,1,32,1,2213,1,0,0,0,4,1,12,0,500,0,1,0,2,0
5519,2,32,2,2213,1,2,0,2,4,1,13,0,219,2,1,1,2,0
5520,1,33,1,2213,1,1,0,0,3,2,6,0,217,0,1,0,2,0
5521,2,29,2,2213,0,1,2,0,4,1,20,0,222,0,1,0,4,1
5522,2,31,2,2213,0,1,1,5,4,1,35,0,500,1,1,1,3,1
5523,1,30,1,2213,0,2,0,0,1,1,13,0,500,1,1,1,3,1
5524,2,32,2,2213,1,2,0,0,4,1,28,0,500,0,1,0,4,1
5525,2,35,2,2213,0,0,0,0,2,1,8,0,500,0,1,0,2,0
5527,2,27,1,2213,0,0,2,5,4,2,17,0,500,2,1,1,3,1
5528,1,29,1,2213,1,3,0,1,4,1,49,0,241,2,1,1,3,1
5529,1,36,1,2213,0,2,2,0,2,1,63,0,334,2,1,1,3,0
5530,2,34,2,2213,0,0,0,0,4,1,14,0,500,0,1,1,2,0
5531,1,32,2,2213,1,0,0,0,4,1,4,0,227,0,1,0,1,0
5532,2,32,1,2213,1,0,0,0,4,1,4,0,120,0,1,0,2,0
5533,1,31,2,2213,1,0,2,0,3,1,9,0,500,0,1,0,3,0
5534,2,31,1,2213,1,0,0,0,4,1,7,0,214,0,1,0,2,0
5535,1,35,2,2213,0,2,0,0,4,1,17,0,351,1,1,0,3,0
5536,1,35,2,2213,0,0,3,0,2,1,120,0,500,4,1,1,4,1
5537,2,34,2,2213,0,0,1,0,4,1,32,0,185,2,1,1,4,1
5539,1,31,2,2213,1,1,0,0,4,1,20,0,399,2,1,1,3,0
5540,1,31,2,2213,1,0,0,0,4,1,21,0,500,0,1,0,3,1
5541,2,30,1,2213,0,0,0,0,2,2,5,0,500,0,1,0,4,1
5543,1,29,1,2213,0,5,2,0,1,2,59,0,176,2,1,1,4,1
5544,1,39,2,2213,1,0,0,1,4,1,14,0,500,0,1,0,3,1
5545,1,33,2,2213,0,3,5,2,4,1,62,0,149,5,1,1,4,1
5546,1,33,2,2213,0,0,2,1,4,1,2,0,482,0,1,0,5,1
5547,1,36,2,2213,1,0,2,0,4,1,15,0,430,1,1,1,4,1
5549,2,33,2,2213,0,0,0,0,4,1,5,0,167,0,1,0,2,0
5550,1,32,1,2213,0,0,0,0,4,1,27,0,201,1,1,1,4,1
5551,2,31,2,2213,1,0,0,0,4,1,5,0,500,0,1,0,1,0
5552,1,35,2,2213,1,5,0,4,4,1,23,0,238,0,1,1,2,0
5553,1,31,1,2213,0,0,0,2,4,1,54,0,500,1,1,1,5,1
5556,1,31,2,2213,1,1,2,0,4,1,13,0,500,0,1,0,3,1
5557,2,35,2,2213,0,0,2,0,3,1,6,0,253,0,1,0,2,0
5558,2,34,1,2213,0,0,2,1,4,1,23,0,343,2,1,1,4,1
5559,2,36,1,2213,1,5,5,0,4,1,64,0,500,0,1,1,5,1
5560,1,32,2,2213,0,0,4,3,4,1,18,0,500,0,1,0,3,1
5561,1,32,2,2213,0,1,4,0,4,1,43,0,129,0,1,0,3,1
5564,1,30,1,2213,1,0,1,1,2,1,52,0,500,0,1,1,5,1
5566,1,30,2,2213,0,2,3,1,4,1,13,0,500,2,1,0,3,1
5567,2,30,2,2213,0,0,2,0,4,1,2,0,346,0,1,0,1,0
5568,1,32,1,2213,0,0,0,0,4,1,4,0,500,0,1,0,1,0
5569,2,34,2,2213,1,0,4,0,2,2,34,0,269,0,1,0,4,1
5572,2,32,1,2213,0,0,3,2,4,1,36,0,500,1,1,1,3,1
5573,1,36,2,2213,0,2,2,0,4,1,21,0,263,1,1,1,3,1
5574,1,31,1,2213,0,3,1,0,4,1,22,0,285,0,1,0,3,1
5575,2,34,2,2213,0,0,0,0,4,1,4,0,344,0,1,0,1,0
5576,2,35,1,2213,0,2,0,0,4,1,27,0,500,0,1,1,4,1
5577,2,35,2,2213,0,0,0,0,3,1,6,0,207,0,1,0,3,1
5579,1,29,1,2213,0,0,1,2,4,1,37,0,103,4,1,0,3,1
5581,1,31,2,2213,0,0,0,0,4,2,15,0,196,0,1,0,2,0
5582,1,27,1,2213,1,0,0,0,4,2,36,0,142,1,1,0,4,1
5583,2,32,2,2213,1,0,0,0,4,1,8,0,251,0,1,0,5,1
5585,2,36,2,2213,1,0,0,1,4,1,71,0,301,0,1,1,5,1
5586,1,30,1,2213,0,0,0,4,3,1,178,0,500,1,1,1,4,1
5587,1,36,1,2213,0,1,0,0,4,1,7,0,472,0,1,0,3,1
5588,1,30,1,2213,0,2,4,1,4,1,43,0,500,1,1,1,4,1
5589,2,29,1,2213,0,4,7,2,4,1,101,0,500,2,1,1,3,1
5590,1,33,2,2213,0,5,0,4,4,1,72,0,353,1,1,1,4,1
5591,2,31,2,2213,0,0,0,0,4,1,7,0,500,0,1,0,3,0
5593,1,31,2,2213,0,2,4,1,4,1,100,0,84,2,1,0,4,1
5594,1,34,2,2213,0,0,0,0,3,1,11,0,253,0,1,0,2,0
5595,1,31,1,2213,0,0,1,0,4,1,28,0,344,0,1,1,5,1
5596,1,31,2,2213,1,2,0,0,4,1,42,0,327,0,1,1,3,1
5597,1,30,2,2213,0,2,0,0,4,1,25,0,132,0,1,1,4,1
5598,1,32,1,2213,0,4,0,0,4,2,92,0,323,0,1,1,5,1
5601,2,30,1,2213,0,0,0,0,4,1,16,0,500,0,1,1,5,1
5604,1,32,2,2213,0,0,0,0,4,1,39,0,280,0,1,1,4,1
5605,2,32,2,2213,0,3,8,2,4,1,226,0,69,3,1,1,3,1
5606,1,31,2,2213,1,0,0,0,2,1,6,0,500,0,1,0,2,0
5607,2,30,2,2213,0,0,0,0,4,1,5,0,125,0,1,0,4,1
5609,1,33,2,2213,1,3,1,0,4,1,34,0,500,5,1,0,2,0
5610,2,31,1,2213,1,4,0,0,4,1,63,0,500,6,1,1,3,1
5612,2,31,2,2213,0,0,0,1,4,2,16,0,364,0,1,0,2,0
5613,2,32,1,2213,0,0,1,0,4,1,20,0,448,1,1,0,4,1
5614,1,36,2,2213,0,3,2,2,4,1,99,0,500,1,1,0,4,1
5616,1,30,2,1453,1,0,2,3,4,1,17,0,234,0,1,1,2,0
5617,1,31,2,1453,1,2,9,2,4,1,74,0,373,6,1,1,3,0
5619,2,31,2,1453,0,0,2,2,4,1,30,0,500,3,1,1,1,0
5620,2,35,2,1453,0,0,0,0,2,1,6,0,500,0,1,0,2,0
5621,2,29,2,1453,0,0,1,2,1,1,8,0,221,0,1,0,2,0
5622,1,32,2,1453,0,2,1,1,4,1,49,0,500,4,1,1,4,1
5623,1,34,2,1453,0,0,3,4,2,1,32,0,500,0,1,1,3,1
5625,2,30,2,1453,0,4,0,0,4,1,28,0,321,1,1,0,3,1
5627,1,32,2,1453,0,0,2,0,4,1,48,0,197,1,1,1,3,1
5628,1,28,2,1453,0,7,4,0,2,1,73,0,31,1,1,1,5,1
5629,1,33,2,1453,1,2,1,0,3,1,74,0,43,1,1,1,3,1
5631,1,30,2,1453,1,0,1,2,3,1,13,0,292,0,1,0,4,1
5632,1,36,2,1453,0,0,0,0,2,1,4,0,397,0,1,0,2,0
5633,2,29,2,1453,0,1,3,3,4,1,51,0,500,7,1,1,3,1
5634,2,32,2,1453,1,0,0,0,3,1,5,0,500,0,1,0,2,0
5635,2,29,2,1453,0,0,0,0,4,1,60,0,500,0,1,1,4,1
5637,1,31,2,1453,0,2,2,1,1,1,50,0,500,3,1,1,4,1
5638,2,33,2,1453,0,0,0,7,4,1,22,0,48,2,1,0,3,0
5639,1,33,2,1453,0,0,2,3,4,1,97,0,500,0,1,0,3,0
5640,1,27,2,1453,1,0,1,0,4,2,28,0,98,0,1,1,3,1
5641,1,35,2,1453,0,2,0,0,4,1,117,0,500,6,1,1,4,1
5643,1,29,2,1453,1,0,4,1,3,1,35,0,213,4,1,0,3,1
5644,1,36,2,1453,0,0,0,0,4,1,4,0,500,0,1,0,2,0
5645,2,27,1,1453,1,0,3,1,4,1,21,0,293,0,1,1,5,1
5646,1,30,2,1453,1,0,3,0,4,2,24,0,425,0,1,1,4,1
5647,2,30,1,1453,0,0,1,0,4,1,4,0,500,0,1,0,2,0
5649,1,30,2,1453,0,1,0,0,4,1,18,0,231,4,1,0,3,0
5650,2,32,2,1453,1,0,1,0,4,1,46,0,260,2,1,1,3,0
5651,1,31,1,1453,1,0,1,0,3,1,4,0,295,0,1,0,2,0
5652,2,29,1,1453,0,0,1,2,3,1,56,0,370,0,1,1,4,1
5653,1,32,2,1453,1,0,3,0,4,1,17,0,247,0,1,1,4,1
5654,2,33,1,1453,0,0,1,1,2,1,3,0,500,0,1,0,2,0
5655,1,32,2,1453,0,0,0,0,4,1,5,0,467,0,1,0,2,0
5656,1,31,2,1453,1,5,2,1,1,2,17,0,500,2,1,0,2,0
5657,2,30,2,1453,0,0,0,0,4,1,8,0,244,0,1,0,2,0
5658,1,32,2,1453,1,0,0,3,2,1,16,0,114,0,1,0,4,1
5659,1,33,1,1453,1,0,0,0,4,2,39,0,500,1,1,1,5,1
5660,1,32,1,1453,0,0,0,0,4,1,4,0,134,0,1,0,2,0
5661,1,33,2,1453,0,4,0,0,4,1,39,0,157,0,1,1,3,1
5662,2,29,1,1453,0,0,0,0,2,1,5,0,133,0,1,0,2,0
5663,2,34,1,1453,0,0,0,1,4,1,7,0,119,0,1,0,3,0
5664,1,32,1,1453,0,0,0,0,4,1,12,0,500,0,1,1,3,1
5665,2,30,2,1453,1,0,0,0,4,1,43,0,500,0,1,0,4,1
5666,2,30,1,1453,0,3,6,1,4,1,51,0,73,10,1,1,3,1
5667,2,33,1,1453,0,2,0,2,4,1,12,0,205,0,1,1,5,1
5668,1,,2,1453,0,1,1,1,4,1,69,0,283,2,1,0,3,1
5670,1,29,1,1453,0,0,0,1,4,1,11,0,190,0,1,0,2,0
5671,1,32,2,1453,1,2,1,3,4,1,40,0,143,5,1,1,3,1
5672,1,30,2,1453,1,0,1,0,2,1,2,0,260,0,1,0,2,0
5673,2,32,1,1453,1,5,0,2,3,1,77,0,260,0,1,0,3,1
5675,2,35,2,1453,0,2,2,0,4,1,16,0,109,0,1,0,2,0
5676,1,27,1,1453,0,3,4,2,4,1,50,0,500,0,1,1,3,1
5677,1,30,1,1453,1,0,1,0,2,1,47,0,500,1,1,1,3,1
5678,1,30,1,1453,1,2,0,1,4,1,22,0,234,1,1,1,3,1
5680,1,30,1,1453,0,0,0,0,4,1,21,0,33,1,1,1,3,0
5681,1,34,2,1453,0,0,2,1,2,1,33,0,234,1,1,1,4,1
5682,1,33,2,1453,0,0,1,0,4,1,36,0,443,0,1,1,4,1
5683,1,36,2,1453,1,0,1,0,4,1,22,0,234,0,1,0,3,0
5684,2,30,1,1453,0,2,1,1,4,1,79,0,88,2,1,1,4,1
5685,2,31,1,1453,0,0,1,1,4,1,42,0,449,1,1,1,1,0
5686,1,31,1,1453,1,0,0,1,4,1,9,0,173,0,1,0,2,0
5687,1,29,2,1453,0,0,0,2,4,1,55,0,260,0,1,0,4,1
5688,1,31,2,1453,0,3,1,4,4,1,56,0,157,2,1,1,3,1
5689,1,34,2,1453,0,1,1,0,4,2,140,0,224,3,1,1,4,1
5690,1,33,1,1453,0,0,0,1,4,1,39,0,397,4,1,0,3,1
5691,2,34,1,1453,0,0,2,4,4,1,18,0,279,0,1,0,2,0
5693,1,36,2,1453,0,2,2,0,4,1,80,0,350,4,1,1,4,1
5694,2,31,2,1453,0,0,0,0,4,2,32,0,248,2,1,1,2,0
5696,1,34,1,1453,0,0,0,0,4,1,22,0,500,0,1,1,4,1
5697,1,27,1,1453,0,2,0,0,4,1,18,0,216,0,1,0,3,0
5699,2,33,2,1453,0,0,0,0,4,1,4,0,270,0,1,0,2,0
5700,2,34,2,1453,0,0,0,0,4,1,3,0,71,0,1,0,1,0
5702,2,34,2,1453,1,0,0,0,4,1,6,0,37,0,1,0,3,1
5703,1,31,1,1453,1,3,1,0,4,1,46,0,166,4,1,1,3,1
5705,1,28,1,1453,1,1,0,0,4,1,20,0,35,1,1,0,2,0
5706,1,35,2,1453,0,0,1,0,4,1,28,0,399,0,1,1,4,1
5707,1,32,2,1453,0,0,0,0,4,1,56,0,211,1,1,1,4,1
5708,2,30,2,1453,1,3,3,1,2,1,98,0,260,6,1,1,3,1
5709,2,33,1,1453,0,0,0,0,4,2,4,0,500,0,1,0,1,0
5711,2,31,2,1453,1,0,0,0,4,2,23,0,152,0,1,1,4,1
5712,1,29,2,1453,0,0,1,2,4,1,8,0,484,0,1,0,2,0
5713,2,31,2,1453,1,0,3,0,4,1,56,0,500,0,1,1,3,1
5714,1,33,2,1453,1,3,1,1,2,1,31,0,352,2,1,1,4,1
5715,2,31,2,1453,0,0,0,0,4,1,5,0,500,0,1,0,2,0
5719,1,34,2,1453,1,0,2,0,2,1,98,0,120,1,1,1,5,1
5720,2,33,1,1453,1,0,1,1,4,2,14,0,500,0,1,1,4,1
5722,2,30,2,1453,0,0,0,1,2,0,14,0,180,0,1,0,3,1
5723,2,30,2,1453,0,0,2,0,2,1,4,0,420,0,1,0,2,0
5724,2,34,1,1453,1,4,4,0,4,2,57,0,459,5,1,1,4,1
5725,2,35,2,1453,0,0,1,2,4,1,37,0,95,0,1,0,4,1
5726,1,35,2,1453,0,0,0,0,4,1,6,0,35,0,1,0,2,0
5727,1,36,2,1453,1,1,0,0,4,1,6,0,121,0,1,0,4,1
5728,1,30,2,1453,0,0,0,0,4,1,21,0,164,0,1,1,3,1
5729,1,34,2,1453,0,0,4,5,4,2,76,0,260,4,1,1,4,1
5730,2,30,1,1453,0,0,0,0,4,1,5,0,260,0,1,0,2,0
5731,2,30,2,1453,0,1,0,0,4,1,28,0,48,0,1,1,5,1
5732,2,28,1,1453,1,0,0,0,4,1,30,0,260,0,1,1,3,1
5734,2,33,2,1453,0,2,0,0,4,1,6,0,159,0,1,0,4,1
5735,2,29,1,1453,1,2,2,0,1,1,86,0,500,0,1,1,5,1
5737,2,34,1,1453,0,0,4,0,2,1,71,0,315,3,1,0,3,1
5738,1,30,2,1453,0,2,0,0,4,1,3,0,278,0,1,0,2,0
5740,1,34,2,1453,0,1,1,1,4,1,100,0,500,0,1,0,5,1
5741,1,30,2,1453,0,0,0,0,4,2,34,0,435,7,1,1,3,1
5742,2,27,1,1453,1,1,1,0,4,1,50,0,225,0,1,0,5,1
5743,1,29,2,1453,0,0,0,1,2,1,22,0,237,1,1,0,3,0
5744,2,29,1,1453,0,2,0,0,4,1,30,0,349,0,1,0,3,1
5745,2,35,2,1453,1,1,0,1,4,1,8,0,416,0,1,0,2,0
5746,1,29,1,1453,0,0,0,0,4,1,4,0,260,0,1,0,2,0
5747,2,30,1,1453,0,0,0,0,2,1,9,0,88,0,1,0,2,0
5748,2,35,2,1453,0,0,0,0,4,1,6,0,54,0,1,0,2,0
5749,2,31,1,1453,0,0,0,0,4,1,4,0,207,0,1,0,2,0
5750,1,31,1,1453,0,0,1,0,4,1,32,0,244,2,1,0,3,1
5751,2,35,2,1453,0,0,5,4,4,1,85,0,201,9,1,1,3,1
5752,1,30,1,1453,0,2,0,1,4,1,40,0,500,0,1,0,3,0
5753,1,31,2,1453,0,0,0,0,2,1,5,0,285,0,1,0,2,0
5754,1,34,1,1453,1,0,0,0,4,1,6,0,305,1,1,0,2,0
5755,1,32,2,1453,0,0,2,0,4,1,11,0,33,0,1,1,5,1
5756,2,35,2,1453,1,2,6,0,2,1,66,0,348,0,1,1,5,1
5757,1,33,2,1453,1,0,0,1,4,2,31,0,490,0,1,1,3,0
5759,1,35,2,1453,0,0,1,0,4,1,16,0,260,0,1,1,3,0
5760,2,32,1,1453,0,2,1,4,4,2,55,0,95,1,1,1,4,1
5761,1,30,1,1453,0,3,2,5,4,2,66,0,260,1,1,1,5,1
5764,1,36,2,1453,1,0,1,0,4,1,51,0,500,0,1,1,5,1
5765,2,32,1,1453,1,1,1,1,4,1,55,0,161,2,1,1,4,1
5768,2,29,1,1453,1,2,0,3,4,1,37,0,500,6,1,0,3,1
5769,2,29,1,1453,0,0,2,0,3,1,9,0,159,0,1,0,2,0
5771,2,30,2,1453,0,0,0,0,3,1,8,0,36,0,1,0,2,0
5772,2,27,1,1453,0,1,0,0,4,1,17,0,233,0,1,1,2,0
5773,2,32,2,1453,1,0,1,0,2,1,3,0,260,0,1,0,1,0
5774,1,33,2,1453,0,0,0,0,4,1,13,0,290,0,1,1,2,0
5776,1,31,2,1453,1,2,1,1,2,1,4,0,351,0,1,0,1,0
5778,1,29,1,1453,0,4,5,2,1,2,157,0,253,2,1,1,5,1
5779,2,30,2,1453,0,0,0,0,4,1,3,0,273,0,1,0,2,0
5780,2,41,1,1453,0,0,1,0,4,1,6,0,303,0,1,0,2,0
5782,1,35,1,1453,0,4,0,3,4,1,32,0,308,3,1,1,3,1
5783,2,31,1,1453,1,2,0,1,4,2,10,0,500,0,1,1,5,1
5784,2,33,2,1453,0,0,7,3,2,1,35,0,243,6,1,1,3,1
5785,2,30,1,1453,0,0,0,1,4,1,4,0,500,1,1,0,2,0
5787,2,31,2,1453,0,0,0,0,3,1,6,0,45,0,1,0,2,0
5788,1,33,2,1453,0,2,0,0,4,1,26,0,360,1,1,1,3,1
5789,2,30,2,1453,1,0,3,3,4,1,54,0,329,3,1,1,4,1
5790,2,31,2,1453,1,2,0,3,4,1,11,0,91,0,1,0,4,1
5792,2,32,1,1453,0,5,6,1,4,1,38,0,218,1,1,0,4,1
5794,1,34,2,1453,1,2,0,1,4,1,50,0,260,1,1,1,5,1
5795,1,35,2,1453,1,0,1,0,4,1,37,0,240,0,1,1,5,1
5796,1,35,2,1453,1,0,1,0,4,2,7,0,233,0,1,0,2,0
5797,2,30,2,1453,1,0,0,1,4,1,8,0,447,0,1,0,2,0
5799,2,35,1,1453,1,0,4,0,4,1,47,0,104,0,1,0,3,1
5800,1,31,2,1453,0,3,0,2,4,2,73,0,263,2,1,1,2,0
5801,1,30,1,1453,0,0,3,2,4,1,5,0,202,0,1,0,2,0
5802,2,33,2,1453,1,3,0,0,4,1,5,0,75,0,1,0,4,1
5804,1,30,2,1453,0,0,1,0,4,1,80,0,500,1,1,1,3,1
5807,2,30,2,1453,1,1,1,0,4,1,47,0,107,0,1,0,4,1
5808,2,31,2,1453,0,0,4,0,2,1,85,0,500,1,1,1,3,1
5809,2,30,1,1453,0,0,6,4,4,1,15,0,211,0,1,1,3,1
5811,2,29,1,1453,1,1,5,1,4,2,40,0,320,4,1,1,3,0
5812,1,31,1,1453,1,0,2,0,4,1,20,0,260,1,1,0,3,1
5813,1,33,2,1453,1,6,5,3,4,1,93,0,269,1,1,1,3,1
5814,1,33,2,1453,0,0,0,0,4,1,11,0,425,0,1,1,2,0
5816,2,32,2,1453,0,0,0,0,4,1,9,0,423,0,1,0,3,1
5817,2,29,1,1453,1,0,1,1,4,1,45,0,500,0,1,1,3,0
5819,1,29,1,1453,1,0,0,1,4,1,33,0,385,0,1,1,5,1
5820,1,29,2,1453,1,2,0,0,4,1,25,0,60,0,1,0,4,1
5821,1,23,1,1453,0,0,5,0,4,1,13,0,81,2,1,0,3,1
5823,1,36,2,1453,0,0,0,1,4,2,23,0,500,1,1,0,2,0
5825,1,34,2,1453,0,4,2,1,2,1,85,0,143,1,1,1,5,1
5826,2,33,2,1453,0,0,0,1,4,1,6,0,451,0,1,0,2,0
5827,1,33,2,1453,1,1,0,0,4,1,20,0,333,1,1,1,2,0
5832,2,33,2,1453,1,0,0,0,4,1,15,0,500,0,1,1,3,0
5833,2,26,1,1453,0,2,0,0,4,1,4,0,137,0,1,0,2,0
5834,2,28,1,1453,0,2,0,2,4,1,74,0,448,0,1,1,4,1
5835,2,33,1,1453,1,0,1,0,4,1,5,0,500,0,1,0,2,0
5837,1,32,1,1453,0,0,0,0,4,2,5,0,456,0,1,0,2,0
5839,1,30,1,1453,0,2,1,1,4,1,29,0,343,4,1,0,3,1
5841,1,29,1,1453,0,0,2,1,4,1,78,0,483,5,1,0,4,1
5842,2,32,1,1453,0,0,1,1,4,1,31,0,81,1,1,0,2,0
5843,1,35,1,1453,1,6,2,2,4,2,71,0,279,0,1,0,4,1
