id,entidad,sexo,edad,nivel_esc,esc_cve,lenguaje,cognitivas,sociales,tecnicas,puesto,trabajos_n,palabras_n,validaciones_n,contactos_n,rimbo_n,sostenimiento,experiencia,atractivo,confiable
5296,Centro,2,35,2,1917,1,3,1,0,4,1,90,0,171,1,1,1,3,1
5297,Centro,2,29,1,1917,0,0,0,0,4,1,13,0,297,0,1,1,2,0
5298,Centro,1,31,1,1917,0,3,1,2,2,2,52,0,123,1,1,0,3,1
5299,Centro,1,36,1,1917,0,0,0,2,4,1,4,0,103,0,1,0,3,0
5303,Norte,2,31,2,1917,0,0,3,0,4,1,23,0,500,0,1,0,2,0
5304,Centro,1,36,1,1917,1,0,1,0,2,1,96,0,244,0,1,1,3,1
5305,Centro,1,26,1,1917,0,1,0,0,4,1,30,0,500,0,1,0,2,0
5306,Centro,1,28,1,1917,1,1,5,0,2,1,43,0,500,0,1,1,3,1
5307,Centro,2,33,2,1917,0,0,0,0,4,2,5,0,500,0,1,0,2,0
5310,Centro,1,35,2,1917,0,0,1,0,2,1,4,0,258,0,1,0,2,0
5311,Centro,2,34,2,1917,0,0,0,0,4,2,1,0,500,0,1,0,2,0
5313,Centro,1,33,1,1917,0,0,0,0,3,1,25,0,303,1,1,0,3,1
5314,Centro,2,33,2,1917,1,0,0,0,4,1,15,0,500,1,1,0,3,1
5315,Centro,1,33,1,1917,1,0,0,0,4,1,19,0,500,0,1,1,2,0
5316,Centro,1,35,1,1917,0,0,0,0,4,2,5,0,143,0,1,0,2,0
5317,Centro,1,31,1,1917,1,0,0,1,4,1,5,0,99,0,1,0,2,0
5319,Centro,1,26,1,1917,0,0,5,0,4,1,40,0,500,2,1,0,3,1
5320,Centro,1,31,1,1917,0,1,3,1,2,1,87,0,309,0,1,1,3,1
5321,Centro,2,32,2,2213,0,0,0,2,3,1,4,0,83,0,1,0,2,0
5322,Centro,2,31,2,2213,1,0,0,3,4,1,13,0,46,2,1,0,3,0
5323,Centro,1,28,2,2213,1,0,0,0,4,1,2,0,500,0,1,0,1,0
5325,Centro,2,32,2,2213,1,4,0,2,4,1,23,0,81,6,1,0,3,1
5326,Centro,1,31,2,2213,0,0,0,0,4,1,14,0,90,0,1,1,3,1
5327,Centro,1,31,2,2213,1,5,3,1,2,2,32,0,205,4,1,0,3,0
5328,Centro,2,32,2,2213,0,1,0,0,4,1,26,0,500,0,1,1,3,1
5330,Centro,1,29,2,2213,1,0,4,4,4,1,55,0,162,0,1,1,3,1
5331,Centro,2,33,2,2213,0,0,1,0,4,1,21,0,500,0,1,0,2,0
5332,Centro,2,31,2,2213,0,0,1,2,4,1,24,0,345,0,1,1,3,0
5333,Centro,2,33,2,2213,0,0,0,0,3,1,7,0,172,0,1,0,3,0
5334,Centro,1,33,2,2213,1,0,0,0,4,1,26,0,182,0,1,0,3,1
5335,Centro,1,32,2,2213,1,1,1,0,4,1,38,0,281,0,1,1,3,1
5336,Centro,1,34,2,2213,0,1,1,2,4,1,32,0,500,5,1,0,3,0
5337,Centro,1,33,2,2213,0,0,2,1,4,1,40,0,479,4,1,0,3,1
5338,Centro,2,35,2,2213,1,0,0,0,4,1,27,0,199,0,1,0,3,1
5339,Centro,1,33,2,2213,0,2,0,0,4,1,58,0,500,6,1,1,3,1
5340,Centro,1,34,2,2213,1,0,1,0,4,1,4,0,500,0,1,0,2,0
5341,Centro,1,34,2,2213,0,0,0,0,4,1,6,0,474,0,1,0,2,0
5342,Centro,2,30,2,2213,0,2,0,2,2,1,30,0,205,0,1,1,3,1
5343,Centro,1,34,2,2213,1,0,0,0,4,1,9,0,392,0,1,0,2,0
5344,Centro,1,32,2,2213,0,1,1,0,4,1,36,0,353,2,1,1,3,0
5345,Centro,2,31,2,2213,0,0,0,0,4,1,8,0,336,0,1,0,2,0
5346,Centro,2,33,2,2213,0,0,1,0,4,1,5,0,478,0,1,0,2,0
5347,Centro,2,35,2,2213,1,3,3,1,4,1,41,0,278,2,1,1,4,1
5348,Centro,2,36,2,2213,1,0,4,0,3,1,33,0,500,1,1,1,3,1
5349,Centro,1,30,2,2213,0,0,0,0,3,1,5,0,217,0,1,0,1,0
5350,Centro,2,32,2,2213,0,0,0,0,2,1,7,0,500,0,1,0,2,0
5352,Centro,1,31,2,2213,0,0,0,0,4,1,4,0,99,0,1,0,2,0
5353,Centro,2,33,1,2213,1,0,2,4,4,1,38,0,500,1,1,1,3,1
5354,Centro,2,32,2,2213,1,1,0,0,4,1,30,0,318,1,1,0,3,1
5355,Centro,1,31,1,2213,1,1,4,2,1,1,66,0,500,0,1,0,3,0
5356,Centro,2,32,2,2213,0,0,2,1,4,2,6,0,416,0,1,0,1,0
5357,Centro,1,35,1,2213,0,0,2,0,4,1,31,0,500,0,1,0,2,0
5358,Centro,2,28,1,2213,0,0,0,0,4,1,21,0,224,3,1,1,2,0
5360,Centro,2,31,1,2213,1,0,0,0,4,1,11,0,500,0,1,0,3,0
5361,Centro,1,34,2,2213,1,3,1,1,4,1,42,0,467,0,1,1,3,1
5363,Centro,2,30,1,2213,1,0,3,0,2,1,88,0,285,0,1,1,3,1
5364,Centro,2,34,2,2213,0,0,0,0,4,1,6,0,500,0,1,0,2,0
5365,Centro,2,30,1,2213,1,0,0,0,4,1,27,0,145,0,1,0,2,0
5366,Centro,1,31,2,2213,0,0,1,0,4,2,5,0,86,0,1,0,2,0
5367,Centro,2,32,2,2213,1,2,0,0,4,1,7,0,500,0,1,0,2,0
5368,Centro,1,31,2,2213,1,1,0,3,4,1,34,0,291,0,1,0,3,1
5369,Centro,1,35,2,2213,0,0,2,3,4,1,42,0,500,1,1,1,3,1
5370,Norte,2,29,1,2213,0,0,0,2,4,1,5,0,249,0,1,0,2,0
5371,Centro,1,34,2,2213,0,0,0,2,4,1,42,0,286,2,1,1,3,1
5372,Centro,2,34,2,2213,1,2,2,0,2,1,37,0,500,0,1,1,3,1
5373,Centro,2,34,1,2213,1,0,1,0,4,1,6,0,500,0,1,0,2,0
5374,Centro,1,34,1,2213,0,0,0,0,4,1,4,0,432,0,1,0,2,0
5375,Centro,2,31,2,2213,0,1,2,0,4,1,30,0,225,2,1,0,3,1
5376,Centro,2,35,1,2213,0,0,0,0,4,1,2,0,500,0,1,0,2,0
5377,Centro,1,34,1,2213,1,0,4,0,4,1,27,0,190,1,1,1,3,1
5379,Centro,1,28,1,2213,0,0,2,0,2,1,128,0,319,0,1,1,3,1
5381,Centro,1,31,1,2213,1,0,0,0,4,1,8,0,204,0,1,0,2,0
5382,Centro,2,31,2,2213,0,2,0,0,4,1,5,0,500,0,1,0,2,0
5383,Centro,1,32,1,2213,1,4,8,3,4,1,110,0,500,5,1,1,4,1
5385,Centro,2,33,2,2213,0,0,0,0,4,2,37,0,141,0,1,1,3,1
5388,Centro,1,33,1,2213,0,2,6,1,2,1,34,0,309,2,1,1,3,1
5389,Centro,1,34,2,2213,0,2,1,1,2,1,43,0,500,0,1,1,3,0
5390,Centro,2,30,2,2213,0,0,0,0,4,2,6,0,500,1,1,0,1,0
5391,Centro,1,33,2,2213,0,2,0,0,4,1,10,0,91,0,1,1,2,0
5392,Centro,1,33,2,2213,0,2,0,0,4,1,35,0,500,0,1,1,2,0
5395,Centro,1,29,1,2213,0,6,1,0,4,2,102,0,500,0,1,1,3,1
5397,Centro,2,32,2,2213,1,0,5,2,4,1,59,0,214,1,1,0,2,0
5398,Centro,1,27,1,2213,0,0,5,2,4,1,19,0,500,0,1,1,3,1
5400,Centro,1,31,1,2213,1,0,0,0,2,1,5,0,183,0,1,1,3,1
5402,Centro,2,33,2,2213,0,1,0,2,4,1,46,0,110,0,1,1,4,1
5403,Centro,1,31,1,2213,1,0,0,0,4,2,3,0,240,0,1,0,1,0
5404,Centro,2,32,1,2213,1,0,1,0,2,2,8,0,500,0,1,0,2,0
5407,Centro,2,32,2,2213,1,0,0,0,2,1,6,0,500,0,1,0,1,0
5410,Centro,1,32,1,2213,0,2,1,0,2,2,9,0,296,0,1,0,2,1
5411,Centro,2,31,2,2213,1,0,0,0,4,1,11,0,500,0,1,1,2,0
5413,Centro,1,36,2,2213,0,4,4,2,2,1,97,0,500,1,1,1,4,1
5417,Centro,1,34,2,2213,1,0,2,2,4,1,20,0,500,2,1,1,3,1
5420,Centro,2,30,2,2213,0,1,3,0,2,1,64,0,200,0,1,1,3,1
5421,Centro,2,32,2,2213,1,0,1,0,4,1,24,0,500,0,1,1,3,1
5422,Centro,2,31,2,2213,1,0,0,1,4,1,23,0,53,2,1,1,4,1
5423,Centro,1,35,2,2213,0,1,1,2,4,1,22,0,147,0,1,1,2,0
5424,Centro,1,31,2,2213,1,0,0,0,4,1,15,0,215,1,1,0,3,0
5425,Centro,2,30,2,2213,1,0,2,0,2,1,4,0,306,0,1,0,2,0
5426,Centro,1,30,2,2213,0,0,0,0,4,1,12,0,208,0,1,0,3,0
5427,Centro,2,32,1,2213,1,0,2,0,4,1,5,0,188,0,1,0,1,0
5428,Centro,1,31,2,2213,0,0,0,0,4,1,25,0,332,0,1,1,2,0
5429,Centro,2,31,2,2213,1,0,0,0,4,1,8,0,219,0,1,0,2,1
5431,Centro,1,33,1,2213,0,2,2,0,4,1,48,0,500,4,1,1,3,1
5432,Centro,2,33,1,2213,0,0,0,0,2,2,7,0,482,0,1,0,2,0
5433,Centro,2,31,1,2213,0,1,1,0,4,1,23,0,138,0,1,0,3,0
5434,Centro,1,33,2,2213,0,0,0,0,4,1,5,0,500,0,1,0,1,0
5435,Centro,1,34,2,2213,0,0,1,4,4,1,46,0,500,1,1,0,4,1
5436,Centro,2,34,2,2213,0,0,1,1,1,1,7,0,500,0,1,0,2,0
5438,Centro,1,32,1,2213,0,1,0,1,4,1,86,0,443,3,1,1,5,1
5439,Centro,2,32,2,2213,0,0,0,2,4,1,5,0,65,0,1,0,2,0
5440,Centro,1,30,1,2213,0,0,0,0,4,2,25,0,500,0,1,1,2,0
5441,Centro,2,31,1,2213,0,6,0,0,4,1,37,0,500,0,1,1,5,1
5442,Centro,1,32,2,2213,1,0,2,0,4,1,27,0,500,0,1,1,4,1
5443,Centro,1,30,2,2213,0,0,0,0,4,1,6,0,281,0,1,0,2,0
5445,Centro,2,35,2,2213,0,1,1,0,4,1,37,0,236,0,1,0,2,0
5446,Centro,1,32,1,2213,1,7,4,4,2,1,40,0,235,3,1,1,4,1
5447,Centro,2,34,2,2213,1,5,2,1,4,1,70,0,130,2,1,1,4,1
5448,Centro,2,30,1,2213,0,0,0,0,4,1,13,0,500,0,1,1,4,1
5449,Centro,1,35,2,2213,1,2,0,0,4,1,6,0,500,0,1,0,2,0
5450,Centro,2,31,2,2213,0,0,4,3,2,1,36,0,500,4,1,0,3,0
5451,Centro,2,28,1,2213,0,0,2,1,4,1,9,0,324,0,1,0,4,1
5452,Centro,1,34,1,2213,1,4,1,0,4,1,38,0,296,0,1,1,5,1
5453,Centro,2,31,1,2213,0,1,4,3,4,1,30,0,500,2,1,0,3,1
5454,Centro,1,31,2,2213,1,1,0,0,4,1,13,0,500,2,1,0,3,1
5455,Centro,1,31,2,2213,0,0,0,0,4,1,5,0,145,0,1,0,2,0
5457,Centro,1,34,2,2213,0,0,1,0,4,1,20,0,84,0,1,1,2,0
5458,Centro,2,31,2,2213,1,2,1,0,4,2,28,0,233,0,1,1,5,1
5459,Centro,2,32,1,2213,0,1,3,3,4,1,40,0,360,1,1,1,4,1
5460,Centro,2,30,2,2213,1,0,0,2,4,1,7,0,25,0,1,0,3,1
5461,Centro,1,32,1,2213,1,0,1,1,4,1,20,0,246,0,1,0,3,1
5462,Centro,1,34,2,2213,1,0,1,0,4,1,21,0,318,0,1,0,3,1
5463,Centro,1,32,2,2213,0,0,0,0,4,1,4,0,326,0,1,0,2,0
5464,Centro,2,31,2,2213,0,0,0,0,3,1,5,0,170,0,1,0,2,0
5466,Centro,2,34,2,2213,1,2,2,1,4,2,32,0,163,0,1,1,3,1
5467,Centro,1,36,2,2213,0,0,0,0,2,1,6,0,500,0,1,0,2,0
5468,Centro,1,37,2,2213,0,0,1,2,4,1,69,0,500,3,1,1,4,1
5469,Centro,2,34,2,2213,1,3,2,1,4,1,43,0,57,3,1,1,5,1
5470,Centro,1,35,2,2213,0,0,0,0,2,0,7,0,199,0,1,0,2,0
5471,Centro,2,31,1,2213,1,0,0,0,4,1,52,0,76,2,1,1,4,1
5472,Centro,2,33,1,2213,0,0,4,2,1,1,47,0,500,0,1,0,4,1
5473,Centro,1,36,2,2213,1,0,2,0,4,1,6,0,106,0,1,0,2,0
5474,Centro,2,34,2,2213,1,0,1,1,4,1,15,0,500,1,1,1,4,1
5476,Centro,2,31,1,2213,0,2,0,0,4,1,37,0,381,0,1,0,2,0
5477,Centro,1,28,1,2213,0,2,0,0,4,2,13,0,274,0,1,0,2,1
5478,Centro,2,33,2,2213,0,2,0,0,4,1,6,0,375,0,1,0,2,0
5479,Centro,2,39,2,2213,1,0,1,0,4,1,27,0,68,0,1,0,5,1
5480,Centro,1,32,2,2213,1,0,1,0,4,2,17,0,169,0,1,1,4,1
5481,Centro,2,34,2,2213,0,0,0,0,4,1,4,0,85,0,1,0,2,0
5482,Centro,1,31,2,2213,1,0,0,2,4,1,5,0,288,0,1,0,1,0
5483,Centro,2,32,1,2213,0,0,0,1,4,1,1,0,269,0,1,0,4,1
5484,Centro,2,30,2,2213,1,0,0,0,4,2,17,0,500,0,1,1,4,1
5485,Centro,1,33,2,2213,1,1,0,1,4,1,113,0,62,0,1,1,4,1
5486,Centro,1,31,2,2213,0,0,0,0,4,1,54,0,221,2,1,1,4,1
5487,Centro,1,35,1,2213,1,0,1,0,4,1,6,0,500,0,1,0,1,0
5489,Centro,2,34,2,2213,0,2,2,1,4,1,11,0,319,0,1,0,3,1
5490,Centro,1,27,1,2213,1,0,0,0,4,1,5,0,295,0,1,0,2,0
5495,Centro,2,36,2,2213,1,0,0,1,4,1,23,0,119,0,1,1,5,1
5496,Centro,1,33,2,2213,1,7,1,1,4,1,39,0,500,0,1,1,5,1
5497,Centro,1,32,2,2213,0,0,4,0,1,1,100,0,113,0,1,0,4,1
5498,Centro,1,33,1,2213,1,2,2,0,4,2,77,0,145,0,1,1,5,1
5500,Centro,2,32,2,2213,1,2,0,0,4,1,26,0,78,0,1,0,3,1
5501,Centro,1,32,1,2213,0,0,2,0,4,1,107,0,140,1,1,0,4,1
5502,Centro,2,37,2,2213,0,0,2,0,4,1,27,0,500,5,1,0,3,0
5504,Centro,1,35,1,2213,1,3,0,1,4,1,39,0,441,0,1,0,3,1
5505,Centro,1,34,2,2213,1,0,0,0,2,1,11,0,500,0,1,0,3,0
5506,Centro,2,31,1,2213,0,1,0,1,3,2,8,0,500,0,1,0,2,0
5507,Centro,1,33,2,2213,1,0,0,0,2,1,7,0,500,0,1,0,4,1
5508,Centro,1,33,1,2213,0,3,0,1,4,2,26,0,206,0,1,0,4,1
5509,Centro,2,33,2,2213,0,0,0,0,2,1,4,0,47,0,1,0,2,0
5511,Centro,1,31,2,2213,0,3,0,1,4,1,27,0,500,1,1,1,3,0
5514,Centro,1,32,1,2213,1,0,2,0,4,1,14,0,500,0,1,1,3,1
5516,Centro,2,31,1,2213,1,0,0,1,3,1,15,0,56,1,1,1,4,1
5517,Centro,1,31,1,2213,0,0,0,0,2,1,6,0,47,0,1,0,3,1
5518,Centro,1,32,1,2213,1,0,0,0,4,1,12,0,500,0,1,0,2,0
5519,Centro,2,32,2,2213,1,2,0,2,4,1,13,0,219,2,1,1,2,0
5520,Centro,1,33,1,2213,1,1,0,0,3,2,6,0,217,0,1,0,2,0
5521,Centro,2,29,2,2213,0,1,2,0,4,1,20,0,222,0,1,0,4,1
5522,Centro,2,31,2,2213,0,1,1,5,4,1,35,0,500,1,1,1,3,1
5523,Centro,1,30,1,2213,0,2,0,0,1,1,13,0,500,1,1,1,3,1
5524,Centro,2,32,2,2213,1,2,0,0,4,1,28,0,500,0,1,0,4,1
5525,Centro,2,35,2,2213,0,0,0,0,2,1,8,0,500,0,1,0,2,0
5527,Centro,2,27,1,2213,0,0,2,5,4,2,17,0,500,2,1,1,3,1
5528,Centro,1,29,1,2213,1,3,0,1,4,1,49,0,241,2,1,1,3,1
5529,Centro,1,36,1,2213,0,2,2,0,2,1,63,0,334,2,1,1,3,0
5530,Centro,2,34,2,2213,0,0,0,0,4,1,14,0,500,0,1,1,2,0
5531,Centro,1,32,2,2213,1,0,0,0,4,1,4,0,227,0,1,0,1,0
5532,Centro,2,32,1,2213,1,0,0,0,4,1,4,0,120,0,1,0,2,0
5533,Centro,1,31,2,2213,1,0,2,0,3,1,9,0,500,0,1,0,3,0
5534,Centro,2,31,1,2213,1,0,0,0,4,1,7,0,214,0,1,0,2,0
5535,Centro,1,35,2,2213,0,2,0,0,4,1,17,0,351,1,1,0,3,0
5536,Centro,1,35,2,2213,0,0,3,0,2,1,120,0,500,4,1,1,4,1
5537,Centro,2,34,2,2213,0,0,1,0,4,1,32,0,185,2,1,1,4,1
5539,Centro,1,31,2,2213,1,1,0,0,4,1,20,0,399,2,1,1,3,0
5540,Centro,1,31,2,2213,1,0,0,0,4,1,21,0,500,0,1,0,3,1
5541,Centro,2,30,1,2213,0,0,0,0,2,2,5,0,500,0,1,0,4,1
5543,Centro,1,29,1,2213,0,5,2,0,1,2,59,0,176,2,1,1,4,1
5544,Centro,1,39,2,2213,1,0,0,1,4,1,14,0,500,0,1,0,3,1
5545,Centro,1,33,2,2213,0,3,5,2,4,1,62,0,149,5,1,1,4,1
5546,Centro,1,33,2,2213,0,0,2,1,4,1,2,0,482,0,1,0,5,1
5547,Centro,1,36,2,2213,1,0,2,0,4,1,15,0,430,1,1,1,4,1
5549,Centro,2,33,2,2213,0,0,0,0,4,1,5,0,167,0,1,0,2,0
5550,Centro,1,32,1,2213,0,0,0,0,4,1,27,0,201,1,1,1,4,1
5551,Centro,2,31,2,2213,1,0,0,0,4,1,5,0,500,0,1,0,1,0
5552,Centro,1,35,2,2213,1,5,0,4,4,1,23,0,238,0,1,1,2,0
5553,Centro,1,31,1,2213,0,0,0,2,4,1,54,0,500,1,1,1,5,1
5556,Norte,1,31,2,2213,1,1,2,0,4,1,13,0,500,0,1,0,3,1
5557,Centro,2,35,2,2213,0,0,2,0,3,1,6,0,253,0,1,0,2,0
5558,Centro,2,34,1,2213,0,0,2,1,4,1,23,0,343,2,1,1,4,1
5559,Centro,2,36,1,2213,1,5,5,0,4,1,64,0,500,0,1,1,5,1
5560,Centro,1,32,2,2213,0,0,4,3,4,1,18,0,500,0,1,0,3,1
5561,Centro,1,32,2,2213,0,1,4,0,4,1,43,0,129,0,1,0,3,1
5564,Centro,1,30,1,2213,1,0,1,1,2,1,52,0,500,0,1,1,5,1
5566,Centro,1,30,2,2213,0,2,3,1,4,1,13,0,500,2,1,0,3,1
5567,Centro,2,30,2,2213,0,0,2,0,4,1,2,0,346,0,1,0,1,0
5568,Centro,1,32,1,2213,0,0,0,0,4,1,4,0,500,0,1,0,1,0
5569,Centro,2,34,2,2213,1,0,4,0,2,2,34,0,269,0,1,0,4,1
5572,Centro,2,32,1,2213,0,0,3,2,4,1,36,0,500,1,1,1,3,1
5573,Centro,1,36,2,2213,0,2,2,0,4,1,21,0,263,1,1,1,3,1
5574,Centro,1,31,1,2213,0,3,1,0,4,1,22,0,285,0,1,0,3,1
5575,Centro,2,34,2,2213,0,0,0,0,4,1,4,0,344,0,1,0,1,0
5576,Centro,2,35,1,2213,0,2,0,0,4,1,27,0,500,0,1,1,4,1
5577,Centro,2,35,2,2213,0,0,0,0,3,1,6,0,207,0,1,0,3,1
5579,Centro,1,29,1,2213,0,0,1,2,4,1,37,0,103,4,1,0,3,1
5581,Centro,1,31,2,2213,0,0,0,0,4,2,15,0,196,0,1,0,2,0
5582,Centro,1,27,1,2213,1,0,0,0,4,2,36,0,142,1,1,0,4,1
5583,Centro,2,32,2,2213,1,0,0,0,4,1,8,0,251,0,1,0,5,1
5585,Centro,2,36,2,2213,1,0,0,1,4,1,71,0,301,0,1,1,5,1
5586,Centro,1,30,1,2213,0,0,0,4,3,1,178,0,500,1,1,1,4,1
5587,Centro,1,36,1,2213,0,1,0,0,4,1,7,0,472,0,1,0,3,1
5588,Centro,1,30,1,2213,0,2,4,1,4,1,43,0,500,1,1,1,4,1
5589,Centro,2,29,1,2213,0,4,7,2,4,1,101,0,500,2,1,1,3,1
5590,Centro,1,33,2,2213,0,5,0,4,4,1,72,0,353,1,1,1,4,1
5591,Centro,2,31,2,2213,0,0,0,0,4,1,7,0,500,0,1,0,3,0
5593,Centro,1,31,2,2213,0,2,4,1,4,1,100,0,84,2,1,0,4,1
5594,Centro,1,34,2,2213,0,0,0,0,3,1,11,0,253,0,1,0,2,0
5595,Centro,1,31,1,2213,0,0,1,0,4,1,28,0,344,0,1,1,5,1
5596,Centro,1,31,2,2213,1,2,0,0,4,1,42,0,327,0,1,1,3,1
5597,Centro,1,30,2,2213,0,2,0,0,4,1,25,0,132,0,1,1,4,1
5598,Centro,1,32,1,2213,0,4,0,0,4,2,92,0,323,0,1,1,5,1
5601,Centro,2,30,1,2213,0,0,0,0,4,1,16,0,500,0,1,1,5,1
5604,Centro,1,32,2,2213,0,0,0,0,4,1,39,0,280,0,1,1,4,1
5605,Centro,2,32,2,2213,0,3,8,2,4,1,226,0,69,3,1,1,3,1
5606,Centro,1,31,2,2213,1,0,0,0,2,1,6,0,500,0,1,0,2,0
5607,Centro,2,30,2,2213,0,0,0,0,4,1,5,0,125,0,1,0,4,1
5609,Centro,1,33,2,2213,1,3,1,0,4,1,34,0,500,5,1,0,2,0
5610,Centro,2,31,1,2213,1,4,0,0,4,1,63,0,500,6,1,1,3,1
5612,Centro,2,31,2,2213,0,0,0,1,4,2,16,0,364,0,1,0,2,0
5613,Centro,2,32,1,2213,0,0,1,0,4,1,20,0,448,1,1,0,4,1
5614,Centro,1,36,2,2213,0,3,2,2,4,1,99,0,500,1,1,0,4,1
5616,Centro,1,30,2,1453,1,0,2,3,4,1,17,0,234,0,1,1,2,0
5617,Centro,1,31,2,1453,1,2,9,2,4,1,74,0,373,6,1,1,3,0
5619,Centro,2,31,2,1453,0,0,2,2,4,1,30,0,500,3,1,1,1,0
5620,Centro,2,35,2,1453,0,0,0,0,2,1,6,0,500,0,1,0,2,0
5621,Centro,2,29,2,1453,0,0,1,2,1,1,8,0,221,0,1,0,2,0
5622,Centro,1,32,2,1453,0,2,1,1,4,1,49,0,500,4,1,1,4,1
5623,Centro,1,34,2,1453,0,0,3,4,2,1,32,0,500,0,1,1,3,1
5625,Centro,2,30,2,1453,0,4,0,0,4,1,28,0,321,1,1,0,3,1
5627,Centro,1,32,2,1453,0,0,2,0,4,1,48,0,197,1,1,1,3,1
5628,Centro,1,28,2,1453,0,7,4,0,2,1,73,0,31,1,1,1,5,1
5629,Centro,1,33,2,1453,1,2,1,0,3,1,74,0,43,1,1,1,3,1
5631,Centro,1,30,2,1453,1,0,1,2,3,1,13,0,292,0,1,0,4,1
5632,Centro,1,36,2,1453,0,0,0,0,2,1,4,0,397,0,1,0,2,0
5633,Centro,2,29,2,1453,0,1,3,3,4,1,51,0,500,7,1,1,3,1
5634,Centro,2,32,2,1453,1,0,0,0,3,1,5,0,500,0,1,0,2,0
5635,Centro,2,29,2,1453,0,0,0,0,4,1,60,0,500,0,1,1,4,1
5637,Centro,1,31,2,1453,0,2,2,1,1,1,50,0,500,3,1,1,4,1
5638,Centro,2,33,2,1453,0,0,0,7,4,1,22,0,48,2,1,0,3,0
5639,Centro,1,33,2,1453,0,0,2,3,4,1,97,0,500,0,1,0,3,0
5640,Norte,1,27,2,1453,1,0,1,0,4,2,28,0,98,0,1,1,3,1
5641,Centro,1,35,2,1453,0,2,0,0,4,1,117,0,500,6,1,1,4,1
5643,Centro,1,29,2,1453,1,0,4,1,3,1,35,0,213,4,1,0,3,1
5644,Centro,1,36,2,1453,0,0,0,0,4,1,4,0,500,0,1,0,2,0
5645,Centro,2,27,1,1453,1,0,3,1,4,1,21,0,293,0,1,1,5,1
5646,Centro,1,30,2,1453,1,0,3,0,4,2,24,0,425,0,1,1,4,1
5647,Centro,2,30,1,1453,0,0,1,0,4,1,4,0,500,0,1,0,2,0
5649,Centro,1,30,2,1453,0,1,0,0,4,1,18,0,231,4,1,0,3,0
5650,Centro,2,32,2,1453,1,0,1,0,4,1,46,0,260,2,1,1,3,0
5651,Centro,1,31,1,1453,1,0,1,0,3,1,4,0,295,0,1,0,2,0
5652,Centro,2,29,1,1453,0,0,1,2,3,1,56,0,370,0,1,1,4,1
5653,Centro,1,32,2,1453,1,0,3,0,4,1,17,0,247,0,1,1,4,1
5654,Centro,2,33,1,1453,0,0,1,1,2,1,3,0,500,0,1,0,2,0
5655,Centro,1,32,2,1453,0,0,0,0,4,1,5,0,467,0,1,0,2,0
5656,Centro,1,31,2,1453,1,5,2,1,1,2,17,0,500,2,1,0,2,0
5657,Centro,2,30,2,1453,0,0,0,0,4,1,8,0,244,0,1,0,2,0
5658,Centro,1,32,2,1453,1,0,0,3,2,1,16,0,114,0,1,0,4,1
5659,Centro,1,33,1,1453,1,0,0,0,4,2,39,0,500,1,1,1,5,1
5660,Centro,1,32,1,1453,0,0,0,0,4,1,4,0,134,0,1,0,2,0
5661,Centro,1,33,2,1453,0,4,0,0,4,1,39,0,157,0,1,1,3,1
5662,Centro,2,29,1,1453,0,0,0,0,2,1,5,0,133,0,1,0,2,0
5663,Centro,2,34,1,1453,0,0,0,1,4,1,7,0,119,0,1,0,3,0
5664,Centro,1,32,1,1453,0,0,0,0,4,1,12,0,500,0,1,1,3,1
5665,Centro,2,30,2,1453,1,0,0,0,4,1,43,0,500,0,1,0,4,1
5666,Centro,2,30,1,1453,0,3,6,1,4,1,51,0,73,10,1,1,3,1
5667,Centro,2,33,1,1453,0,2,0,2,4,1,12,0,205,0,1,1,5,1
5668,Centro,1,,2,1453,0,1,1,1,4,1,69,0,283,2,1,0,3,1
5670,Centro,1,29,1,1453,0,0,0,1,4,1,11,0,190,0,1,0,2,0
5671,Centro,1,32,2,1453,1,2,1,3,4,1,40,0,143,5,1,1,3,1
5672,Centro,1,30,2,1453,1,0,1,0,2,1,2,0,260,0,1,0,2,0
5673,Centro,2,32,1,1453,1,5,0,2,3,1,77,0,260,0,1,0,3,1
5675,Centro,2,35,2,1453,0,2,2,0,4,1,16,0,109,0,1,0,2,0
5676,Centro,1,27,1,1453,0,3,4,2,4,1,50,0,500,0,1,1,3,1
5677,Centro,1,30,1,1453,1,0,1,0,2,1,47,0,500,1,1,1,3,1
5678,Centro,1,30,1,1453,1,2,0,1,4,1,22,0,234,1,1,1,3,1
5680,Centro,1,30,1,1453,0,0,0,0,4,1,21,0,33,1,1,1,3,0
5681,Centro,1,34,2,1453,0,0,2,1,2,1,33,0,234,1,1,1,4,1
5682,Centro,1,33,2,1453,0,0,1,0,4,1,36,0,443,0,1,1,4,1
5683,Centro,1,36,2,1453,1,0,1,0,4,1,22,0,234,0,1,0,3,0
5684,Centro,2,30,1,1453,0,2,1,1,4,1,79,0,88,2,1,1,4,1
5685,Centro,2,31,1,1453,0,0,1,1,4,1,42,0,449,1,1,1,1,0
5686,Centro,1,31,1,1453,1,0,0,1,4,1,9,0,173,0,1,0,2,0
5687,Centro,1,29,2,1453,0,0,0,2,4,1,55,0,260,0,1,0,4,1
5688,Centro,1,31,2,1453,0,3,1,4,4,1,56,0,157,2,1,1,3,1
5689,Centro,1,34,2,1453,0,1,1,0,4,2,140,0,224,3,1,1,4,1
5690,Centro,1,33,1,1453,0,0,0,1,4,1,39,0,397,4,1,0,3,1
5691,Centro,2,34,1,1453,0,0,2,4,4,1,18,0,279,0,1,0,2,0
